split,criterion,seed,epoch,confidence,accuracy,count
imbalanced,focal_loss,seed_45,11,0.7861634150362619,0.6645,10000
imbalanced,focal_loss,seed_45,12,0.7996287716954985,0.6734,10000
imbalanced,focal_loss,seed_45,13,0.8233528500747547,0.7307,10000
imbalanced,focal_loss,seed_45,14,0.8142031213004859,0.6947,10000
imbalanced,focal_loss,seed_45,15,0.8212355314006285,0.6781,10000
imbalanced,focal_loss,seed_45,16,0.8257432717340009,0.712,10000
imbalanced,focal_loss,seed_45,17,0.8302074243865006,0.7047,10000
imbalanced,focal_loss,seed_45,18,0.8279507037645235,0.7214,10000
imbalanced,focal_loss,seed_45,19,0.8281784339309978,0.7029,10000
imbalanced,focal_loss,seed_45,20,0.8243767992608909,0.6989,10000
imbalanced,focal_loss,seed_255,1,0.4197788879883726,0.3208,10000
imbalanced,focal_loss,seed_255,2,0.5790984682682628,0.5287,10000
imbalanced,focal_loss,seed_255,3,0.6180300897445412,0.6044,10000
imbalanced,focal_loss,seed_255,4,0.6540873354430168,0.6357,10000
imbalanced,focal_loss,seed_255,5,0.6958490188099463,0.6046,10000
imbalanced,focal_loss,seed_255,6,0.7047077947945447,0.6235,10000
imbalanced,focal_loss,seed_255,7,0.7301084670069595,0.6678,10000
imbalanced,focal_loss,seed_255,8,0.76555377441939,0.6594,10000
imbalanced,focal_loss,seed_255,9,0.7685192557082344,0.6746,10000
imbalanced,focal_loss,seed_255,10,0.7867083720989982,0.6953,10000
imbalanced,focal_loss,seed_255,11,0.798995677181585,0.695,10000
imbalanced,focal_loss,seed_255,12,0.8037817019853054,0.6794,10000
imbalanced,focal_loss,seed_255,13,0.823961645685485,0.7289,10000
imbalanced,focal_loss,seed_255,14,0.8248734384146359,0.7044,10000
imbalanced,focal_loss,seed_255,15,0.8291152203526552,0.6962,10000
imbalanced,focal_loss,seed_255,16,0.8382623625414126,0.7167,10000
imbalanced,focal_loss,seed_255,17,0.8408186769770362,0.7413,10000
imbalanced,focal_loss,seed_255,18,0.8393879063323424,0.7131,10000
imbalanced,focal_loss,seed_255,19,0.8405544163068038,0.7229,10000
imbalanced,focal_loss,seed_255,20,0.84659649515923,0.7384,10000
imbalanced,label_smoothing_ce,seed_2,1,0.4986904928072714,0.3288,10000
imbalanced,label_smoothing_ce,seed_2,2,0.6621400548051057,0.5807,10000
imbalanced,label_smoothing_ce,seed_2,3,0.6746841217928741,0.6236,10000
imbalanced,label_smoothing_ce,seed_2,4,0.704945440877463,0.6407,10000
imbalanced,label_smoothing_ce,seed_2,5,0.7275514385684558,0.681,10000
imbalanced,label_smoothing_ce,seed_2,6,0.7535409679539469,0.6994,10000
imbalanced,label_smoothing_ce,seed_2,7,0.7612524917063093,0.6966,10000
imbalanced,label_smoothing_ce,seed_2,8,0.776742697186367,0.713,10000
imbalanced,label_smoothing_ce,seed_2,9,0.7996824476800258,0.7156,10000
imbalanced,label_smoothing_ce,seed_2,10,0.7999705869657995,0.723,10000
imbalanced,label_smoothing_ce,seed_2,11,0.7979909488592936,0.7455,10000
imbalanced,label_smoothing_ce,seed_2,12,0.8039662157193579,0.7408,10000
imbalanced,label_smoothing_ce,seed_2,13,0.7849208959286103,0.7386,10000
imbalanced,label_smoothing_ce,seed_2,14,0.8222047009782524,0.7644,10000
imbalanced,label_smoothing_ce,seed_2,15,0.8129642864932315,0.7322,10000
imbalanced,label_smoothing_ce,seed_2,16,0.8203153145210774,0.7569,10000
imbalanced,label_smoothing_ce,seed_2,17,0.813302035010572,0.7581,10000
imbalanced,label_smoothing_ce,seed_2,18,0.8206238482809091,0.7383,10000
imbalanced,label_smoothing_ce,seed_2,19,0.8126577031209835,0.7376,10000
imbalanced,label_smoothing_ce,seed_2,20,0.8242598451700044,0.7682,10000
imbalanced,label_smoothing_ce,seed_18,1,0.47654202867807205,0.3075,10000
imbalanced,label_smoothing_ce,seed_18,2,0.6369562289380232,0.5611,10000
imbalanced,label_smoothing_ce,seed_18,3,0.6767305284232604,0.6061,10000
imbalanced,label_smoothing_ce,seed_18,4,0.7080364645571372,0.6513,10000
imbalanced,label_smoothing_ce,seed_18,5,0.7366391486932367,0.6471,10000
imbalanced,label_smoothing_ce,seed_18,6,0.7649525457045102,0.6603,10000
imbalanced,label_smoothing_ce,seed_18,7,0.7747319915185864,0.6797,10000
